appid,developer,publisher,platforms,categories,tags,price,ratings
851050,"Beijing Litchi Culture Media Co., Ltd.","Beijing Litchi Culture Media Co., Ltd.",windows,Single-player,Action;Adventure;Indie,12.39,0.0
851080,BloodMoon Games,BloodMoon Games,windows,Single-player;Steam Achievements,Survival;Multiplayer;Open World,2.89,0.0
851100,Vaka Game Magazine;Team Ladybug,Vaka Game Magazine;AGM PLAYISM,windows,Single-player;Partial Controller Support,Metroidvania;2D;Action,13.99,4.0
851110,T-Bull S.A.,T-Bull S.A.,windows;mac,Single-player;In-App Purchases,Early Access;Racing;Simulation,0.0,0.0
851180,BekkerDev Studio,BekkerDev Studio,windows,Single-player,Action;Indie;Adventure,2.89,0.0
851200,Laush Dmitriy Sergeevich,Laush Studio,windows,Single-player;Steam Achievements,Indie;Casual;Memes,2.09,0.0
851220,GEORGES SAMAKE,WHMSOFT,windows,Single-player;Multi-player;Partial Controller Support,Action;Indie;Simulation,2.09,0.0
851250,Effimera Studio,Effimera Studio,windows,Single-player;Multi-player;Online Multi-Player;Online Co-op,Action;Adventure;Indie,5.79,0.0
851290,Anima,Team Syukino,windows,Single-player;Steam Achievements,Indie;Casual;Anime,0.0,0.0
851320,DitheryGames,DitheryGames,windows,Single-player,Indie;Casual;Adventure,3.99,0.0
851350,VRJCC,ImagineVR,windows,Single-player,Nudity;Sexual Content;Simulation,30.99,0.0
851370,Andrew Oudot;Denis Isakov,Denis Isakov,windows,Single-player,Action;Adventure;Indie,3.99,0.0
851490,JimJams Games,JimJams Games,windows,Single-player;Steam Achievements;Steam Cloud,Action;Indie;Casual,2.09,0.0
851520,Ripknot Systems,Ripknot Systems,windows,Single-player;Steam Achievements,Strategy;Casual;Simulation,9.99,0.0
851530,Alec Smith,Milo Games,windows,Single-player;Steam Achievements,Free to Play;Indie;Action,0.0,4.0
851570,NifftyGameWorks,NifftyGameWorks,windows,Single-player,Early Access;Indie;Action,1.69,0.0
851580,Blind Raccoon Studio,Blind Raccoon Studio,windows,Single-player;Steam Achievements,Indie;Casual;Platformer,0.79,0.0
851640,Elastic Sea,Elastic Sea,windows,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Workshop;Partial Controller Support;Includes level editor,Early Access;Indie;Racing,5.99,0.0
851650,Sacada,Sacada,windows,Single-player;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards,Free to Play;Strategy;Indie,0.0,0.0
851670,Resonair,Enhance,windows,Single-player;Local Multi-Player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Casual;Indie;Music,9.99,3.0
851710,Ripknot Systems,Ripknot Systems,windows,Single-player;Steam Achievements,Strategy;Casual;Simulation,9.99,0.0
851730,Manic Hyena,Manic Hyena,windows,Single-player;Steam Achievements,Indie;Casual;Puzzle,0.79,2.0
851770,PaleBlue XYZ,PaleBlue XYZ,windows,Single-player;Online Multi-Player;Steam Achievements;Steam Leaderboards,Action;Indie;VR,11.0,0.0
851790,ANG People s.r.o.,ANG People s.r.o.,windows,Single-player,Simulation;Indie;Strategy,8.29,0.0
851810,Stanley Lam,Stanley Lam,windows;mac,Single-player;Steam Achievements,Free to Play;Indie;Casual,0.0,0.0
851820,toR gaming,toR gaming,windows,Single-player;Steam Achievements,Simulation;Strategy;RPG,4.79,0.0
851840,Tuomo Laine,Tuomo's games,windows;mac,Single-player;Local Multi-Player;Steam Achievements;Full controller support;Steam Cloud,Casual;Indie;RPG,2.89,0.0
851880,ARQUOIA,ARQUOIA,windows,Single-player;Steam Achievements;Full controller support,Indie;Adventure;Philisophical,2.99,0.0
851890,"INTI CREATES CO., LTD.",PQube Limited,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Sexual Content;Nudity;Anime,29.99,3.0
851920,Sub Orbital Software,Sub Orbital Software,windows,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie;Casual,0.79,0.0
851930,Endless Loop Studios,Endless Loop Studios,windows;mac;linux,Single-player,Early Access;Simulation;Strategy,7.19,1.0
851940,dev4play,dev4play,windows,Single-player,Motocross;Motorbike;Indie,4.79,0.0
851980,Part Time Monkey,Part Time Monkey,windows,Multi-player;Local Multi-Player;Shared/Split Screen;Full controller support,Indie;Sports;Action,3.99,0.0
852050,Nekyau Games,Nekyau Games,windows,Single-player,Indie;Casual,0.79,0.0
852060,Nekyau Games,Nekyau,windows,Single-player,Action;Indie;Casual,0.79,0.0
852070,Nekyau Games,Nekyau Games,windows,Single-player,Action;Indie;Casual,0.79,0.0
852080,Nekyau Games,Nekyau,windows,Single-player,Action;Indie;Casual,0.79,0.0
852110,Durven Studios,Durven Studios,windows,Single-player;Steam Achievements,Casual;Indie;Puzzle,0.79,4.0
852160,Cloaz Studio,Cloaz Studio,windows,Single-player,Adventure;RPG;Indie,2.0,0.0
852180,Luxuria,Luxuria,windows,Single-player,Strategy;Action;Adventure,1.69,0.0
852190,Zynk Software,Zynk Software,windows,Single-player;Local Multi-Player;Steam Leaderboards,Action;Indie;Casual,3.99,0.0
852250,The Game Forger,The Game Forger,windows,Single-player;Steam Achievements,Free to Play;Casual;Action,0.0,0.0
852310,yellaUmbrella Productions,yellaUmbrella Productions,windows;mac,Single-player,Action;Indie;Third-Person Shooter,3.99,0.0
852320,divisivesoftware,divisivesoftware,windows,Single-player;Full controller support,Indie;Casual,2.09,0.0
852340,RareSloth,RareSloth,windows;mac,Single-player;In-App Purchases;Partial Controller Support;Includes level editor,Early Access;Free to Play;Action,0.0,2.0
852390,GogglesKitty,GogglesKitty,windows,Single-player;Steam Achievements;Steam Cloud,Action;Indie;Puzzle-Platformer,3.99,0.0
852450,EugeneLee,EugeneLee,windows,Single-player,Free to Play;Simulation;Action,0.0,0.0
852500,William Xu;Alex Raita,William Xu;Alex Raita,windows,Multi-player;Online Multi-Player;Co-op;Online Co-op;Includes level editor,Free to Play;Indie;Strategy,0.0,0.0
852530,Innuendo Squad Studios,Innuendo Squad Studios,windows,Single-player;Online Multi-Player;Partial Controller Support,Action;Indie;Sports,5.79,0.0
852570,Studio Clangore,Cranio Creations Digital,windows,Single-player;Steam Achievements;Steam Leaderboards,Action;Indie;VR,2.89,0.0
852590,Ovidiu Chis,Ovidiu Chis,windows,Single-player,Action;Indie;Puzzle,2.09,0.0
852630,Matt Stanton;Unmei No Basho;Kojiasano;Jeff Stanton;Naoko Kabashima,Matt Stanton,windows;mac,Single-player,Casual;Indie;Visual Novel,3.99,0.0
852660,Felip Guimerà,FelGC.GamesDevelopment,windows;mac;linux,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Casual;Strategy;Indie,2.09,0.0
852720,PigeonDev,PigeonDev,windows,Single-player,Action;Indie;Casual,0.79,0.0
852740,Only Voxel Games,Only Voxel Games,windows,Single-player;Multi-player;Steam Achievements,Adventure;Simulation;Indie,0.79,0.0
852750,Stegalosaurus Game Development,Stegalosaurus Game Development,windows;mac;linux,Single-player;Steam Achievements,Adventure;Indie;Casual,1.69,0.0
852760,Nothing Rhymes With Entertainment,Nothing Rhymes With Entertainment,windows,Single-player;Steam Achievements,Action;Adventure;Indie,1.69,0.0
852790,Windward_Birds,XNZONE,windows,Single-player;Steam Achievements;Captions available;Partial Controller Support;Steam Cloud,RPG;Adventure;Indie,2.09,1.0
852810,Nekyau Games,Nekyau,windows,Single-player,Indie;Action,0.79,0.0
852860,Sparkly Games,Sparkly Games,windows,Single-player,Action;Indie;Adventure,1.69,0.0
852880,Northern Amusements,Northern Amusements,windows,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op,Early Access;Indie;Adventure,19.49,0.0
852900,Renegade Sector Games,Renegade Sector Games,windows;mac,Single-player;Steam Achievements;Full controller support,Action;Adventure;Indie,3.99,0.0
852910,Nitroplus,JAST USA,windows,Single-player;Steam Achievements,Sexual Content;Gore;Violent,14.99,2.0
852920,High Leap Studios,Lamina Studios,windows;mac;linux,Single-player,Early Access;Action;Adventure,3.99,0.0
853000,Sasha C. Gervais-Tourangeau,Asphe Games,windows,Single-player,Indie,5.19,0.0
853020,Vanadial,Vanadial,windows,Single-player,Action;Adventure;Indie,5.19,0.0
853040,BUG-Studio,OraMonkey,windows,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action;Indie;Adventure,3.99,0.0
853110,For Kids,For Kids,windows;mac;linux,Single-player;Steam Achievements,Indie;Casual,1.69,3.0
853120,UTPlus Interactive Inc.,UTPlus Interactive Inc.,windows,Single-player;Online Multi-Player,Action;Massively Multiplayer;Simulation,7.19,0.0
853140,Membraine Studios,Membraine Studios,windows,Single-player;Online Multi-Player,Early Access;Strategy;Warhammer 40K,11.39,2.0
853200,ASBO Interactive,ASBO Interactive Ltd,windows;mac,Single-player;Full controller support;Steam Cloud;Steam Leaderboards,Bikes;BMX;Indie,9.99,0.0
853210,Zloy Krot Studio,Zloy Krot Studio,windows,Single-player;Steam Achievements,Simulation;Indie;Casual,0.78,0.0
853220,Gameday Inc.;Iplay Inc.,Gameday Inc.,windows,Single-player;Steam Achievements,Adventure;Indie;Strategy,5.19,0.0
853240,Big Robot Ltd,Big Robot Ltd,windows,Single-player;Full controller support;Steam Cloud,Early Access;Action;Indie,15.49,1.0
853250,Team 33,Team 33,windows,Single-player,Adventure;Free to Play;RPG,0.0,2.0
853260,SteelSeed,Starwind Games,windows,Single-player;Steam Achievements;Steam Cloud;Stats,Strategy;Indie;Casual,1.69,0.0
853290,Team Klaw,Team Klaw,windows;mac;linux,Local Multi-Player;Shared/Split Screen;Partial Controller Support,Action;Indie,7.19,0.0
853300,"Oh, a Rock! Studios","Oh, a Rock! Studios",windows;mac;linux,Single-player;Steam Achievements;Partial Controller Support,Indie;Casual;Adventure,5.19,1.0
853310,MJ Lovegrove,Screen 7,windows,Single-player;Steam Achievements,Adventure;Indie;Walking Simulator,2.89,0.0
853380,SharkGame,Garage Games,windows,Single-player;Steam Achievements;Steam Trading Cards,Action;Indie;Casual,1.69,0.0
853410,Artless Games,Artless Games,windows,Single-player;Steam Achievements;Steam Cloud,Indie;Puzzle;Sokoban,1.69,0.0
853480,DIEDEMOR STUDIO GAMES,Laush Studio,windows,Single-player;Steam Achievements,Indie;Simulation;Atmospheric,1.69,0.0
853490,Cersgame Studios,Firehawk Studios,windows,Single-player,Adventure;Casual;Indie,0.79,0.0
853500,Bithell Games,Bithell Games,windows;mac,Single-player;Steam Achievements;Steam Cloud;Commentary available,Indie;Casual;Adventure,4.79,3.0
853550,ThinMatrix,ThinMatrix,windows;mac;linux,Single-player,Simulation;Indie;Casual,7.5,4.0
853580,RewindApp,RewindApp,windows,Single-player,Indie;Casual;Action,0.79,0.0
853590,Epopeia Games,Epopeia Games,windows;mac;linux,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Steam Achievements;Full controller support,Indie;Casual;Puzzle,4.79,0.0
853610,DXF Games,DXF Games,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Indie;Pixel Graphics,2.89,0.0
853620,BBB Games,BBB Games,windows,Single-player;Steam Achievements,Indie;Casual,0.79,0.0
853760,Ophyer,Ophyer,windows,Single-player,Adventure;RPG;Indie,0.79,0.0
853770,George Mandell,BalloonMooseGames,windows,Single-player;Includes level editor,Early Access;Violent;Indie,11.39,2.0
853780,Girls Make Games;Team Blub Blub,"Girls Make Games;LearnDistrict, Inc.",windows;mac,Single-player;Partial Controller Support,Action;Indie,0.0,0.0
853830,Ncube Inc.,Ncube Inc.,windows,Single-player,Casual;Simulation;VR,0.79,0.0
853850,Sacada,Sacada,windows,Single-player;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards,Strategy;Indie;Casual,7.19,0.0
853860,Blender Games,Blender Games,windows,Single-player;Steam Achievements,Casual;Indie;Difficult,0.79,2.0
853900,Trinity gaming,Freshtrax,windows;mac,Single-player,Indie,0.79,0.0
853940,Fishcow Studio,Wales Interactive,windows;mac,Single-player;Local Co-op;Steam Achievements;Full controller support;Steam Cloud,Action;RPG;Indie,9.99,0.0
853980,Jan Urbanek,Jan Urbanek,windows;mac,Single-player,Action;Indie;Casual,0.0,0.0
854030,National ancient journey,National ancient journey,windows,Single-player,Adventure;Indie;Casual,19.49,0.0
854060,Tomas Daugela,Tomas Daugela,windows,Single-player;Steam Achievements,Action;Adventure;Indie,2.89,0.0
854120,CrazyKraken,Plug In Digital,windows,Single-player,Adventure;Indie;Strategy,10.29,0.0
854150,Kev Jackson,Kev Jackson,windows,Single-player;Steam Achievements;Steam Leaderboards,Indie;Casual;Racing,0.79,0.0
854160,neonboxgames,neonboxgames,windows,Single-player;Steam Achievements,Indie;Adventure,3.99,0.0
854190,"\"Nikita \"\"Ghost_RUS\"\"\"",Ghost_RUS Games,windows,Single-player;Steam Achievements,Violent;Action;Adventure,0.79,0.0
854250,John Holmvall,Jord&Eld,windows;mac,Single-player;Partial Controller Support,Simulation,4.79,0.0
854310,Turmoil Studios,Turmoil Studios,windows,Single-player;Partial Controller Support,Early Access;Action;Indie,2.89,0.0
854330,Theo Tsapakos;Will Kane;Bryan Song;Jacob Ginsparg,--,windows,Single-player,Casual;VR,0.0,0.0
854390,SoulShared Games LLC,SoulShared Games LLC,windows,Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements,Casual,2.09,0.0
854400,CharlerMaster,threeW,windows,Multi-player;Online Multi-Player;Online Co-op,Early Access;Action;Massively Multiplayer,3.99,0.0
854450,Joshimations,Good Friend Studios,windows,Single-player,Action;Adventure;Platformer,2.09,2.0
854510,Snowdon Games,Snowdon Games,windows,Single-player,Strategy;Tower Defense,2.09,0.0
854550,Wonder Cult,Wonder Cult,windows,Single-player,Action;Horror;Psychological Horror,0.79,0.0
854560,Red Dolphin Games,VT Publishing,windows,Single-player;Steam Achievements,Casual;Strategy,3.99,0.0
854570,StoryTale Studios,StoryTale Studios;Maple Whispering Limited;AGM PLAYISM,windows,Single-player;Steam Achievements,Indie;Adventure;Horror,3.49,2.0
854650,Joystick Knights,Joystick Knights,windows;mac,Single-player;Steam Achievements,Action;Indie;2D,2.89,0.0
854670,Shinyuden,Shinyuden,windows;mac,Single-player;Steam Achievements;Full controller support,Adventure;Action;RPG,4.79,0.0
854680,Tim Venekamp,Tim Venekamp,windows,Single-player,Early Access;Adventure;Indie,10.29,0.0
854690,WarDucks,WarDucks,windows,Single-player,Adventure;Indie;Casual,4.79,0.0
854740,Crafty Game Lab,Crafty Game Lab,windows,Single-player,RPG;Indie;Casual,4.79,0.0
854770,Racing Bros,ANPA.US,windows;mac;linux,Single-player,Early Access;Action;Gore,3.99,0.0
854810,Casual.US,Casual.US,windows;mac;linux,Single-player,Indie;Simulation;Sports,3.99,0.0
854830,Old Doorways Ltd,Old Doorways Ltd,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Indie;Casual;Puzzle,9.29,0.0
854860,Redox Entertainment Inc,Redox Entertainment Inc,windows,Single-player;Steam Achievements;Steam Cloud,Early Access;Casual;Strategy,6.19,0.0
854870,Tap It Games;Bit Golem,Tap It Games,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Adventure;Indie;Violent,2.99,2.0
854890,U-Play Online,U-Play Online,windows,Single-player;Local Multi-Player,Early Access;Sports;Strategy,7.99,0.0
854950,Adventure Beard,Burnout Game Ventures,windows;mac,Single-player,Indie;Casual,1.69,0.0
855010,Political Games LLC,Political Games LLC,windows;mac,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;In-App Purchases,Strategy;Political;Politics,0.0,0.0
855030,Yash Future Tech Solutions Pvt Ltd,Yash Future Tech Solutions Pvt Ltd,windows,Single-player;Steam Achievements;Partial Controller Support,Adventure;Indie;Casual,2.09,0.0
855050,LillyWelland inc.,Bitlock Studio,windows,Single-player,Casual,0.79,0.0
855100,zoocros,zoocros,windows,Single-player;Steam Achievements,Action;Indie;Gore,0.79,0.0
855160,VTree LLC,VTree LLC,windows,Single-player;Online Multi-Player;Steam Achievements;Full controller support;Stats,Sports;Casual;Simulation,2.09,0.0
855190,DarkStone Digital,DarkStone Digital,windows;linux,Single-player;Steam Achievements;Partial Controller Support,Indie;Horror;Sci-fi,7.19,0.0
855320,Aoga Tech,Winking Skywalker,windows,Single-player;Steam Achievements,Adventure;Indie;Casual,11.39,0.0
855480,Real Fighting,Real Fighting,windows;mac,Single-player;Steam Achievements,Action;Indie;Strategy,3.99,0.0
855490,Speedspark Studio,Speedspark Studio,windows;mac,Single-player;Steam Achievements,Action;Racing;Indie,4.79,0.0
855510,Retro Gears,Retro Gears,windows,Single-player;Steam Achievements;Full controller support,Indie;Difficult;Puzzle-Platformer,12.39,0.0
855530,magicdweedoo,magicdweedoo,windows;mac,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Adventure;Indie;Violent,7.19,0.0
855580,Team in Time,Ahlman Game Studio,windows,Single-player;Local Multi-Player;Shared/Split Screen;Partial Controller Support,Free to Play;RPG;Racing,0.0,0.0
855620,Eager Amoeba,Eager Amoeba,windows;mac;linux,Single-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Leaderboards,Action;Indie;Casual,1.69,0.0
855630,Salangan Games,Salangan Games,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Sexual Content;Nudity;Adventure,7.19,2.0
855640,Artifex Mundi,Artifex Mundi,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Casual;Adventure;Indie,11.39,4.0
855650,Léo-Paul LACHARTRE,Léo-Paul LACHARTRE,windows,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Partial Controller Support,Action;Racing,5.0,0.0
855670,Wu Zhang,Wu Zhang,windows,Single-player,Strategy;Adventure;Indie,2.09,0.0
855700,Semi Sağlam,Semi Sağlam,windows,Single-player;Steam Achievements,Indie;Casual;Racing,1.69,0.0
855730,Rogerty,Rogerty,windows,Single-player;Steam Achievements,Indie;Casual,1.69,0.0
855760,RedZone Studios LLC,RedZone Studios LLC,windows;mac,Single-player;Steam Achievements,Casual;Adventure;Match 3,7.19,0.0
855800,Minority Media,Minority Media,windows,Single-player,Adventure;Casual;Indie,6.19,0.0
855850,Moraes Studio,Moraes Studio,windows;linux,Single-player;Local Co-op;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie;Casual,0.79,3.0
855860,MythoLogic Interactive,MythoLogic Interactive,windows,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Workshop;Includes level editor,Action;Indie;Violent,7.5,3.0
