appid,developer,publisher,platforms,categories,tags,price,ratings
429540,Nival,Nival,windows,Single-player;MMO;Cross-Platform Multiplayer;Steam Trading Cards;In-App Purchases,Free to Play;Tower Defense;Strategy,0.0,2.0
429580,NewWestGames,NewWestGames,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards,Memes;Visual Novel;Adventure,1.99,0.0
429600,The House of Fables;Gogii Games,Artifex Mundi,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Hidden Object,6.99,0.0
429610,GOGII Games,Artifex Mundi,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Hidden Object;Casual,6.99,2.0
429620,Goblinz Studio,Goblinz Studio;WhisperGames,windows;mac;linux,Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards;Includes level editor,RPG;Dungeon Crawler;Strategy,10.99,0.0
429660,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,windows,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Anime;JRPG;RPG,39.99,4.0
429680,Dream Reactor,Dream Reactor,windows,Single-player;Multi-player;MMO;Steam Achievements;Steam Trading Cards,Card Game;Free to Play;Strategy,0.0,1.0
429690,Rusty Moyher,Wild Rooster,windows;mac,Single-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats,Action;Indie;4 Player Local,5.79,2.0
429700,Team Indev,Team Indev,windows,Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards,Indie;Action;Adventure,1.59,0.0
429720,Ivan Zanotti's MyMadnessWorks,Ivan Zanotti's MyMadnessWorks,windows,Single-player,Indie;Horror;Adventure,2.79,3.0
429780,PolyDigital,PolyDigital,windows;mac,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats,Indie;Sports;Fast-Paced,4.79,0.0
429790,"Artix Entertainment, LLC","Artix Entertainment, LLC",windows;mac,Online Multi-Player;MMO;Co-op;Online Co-op;Cross-Platform Multiplayer;In-App Purchases,Early Access;Free to Play;RPG,0.0,0.0
429830,Triangular Pixels,Triangular Pixels,windows,Single-player;VR Support,Action;Simulation;Indie,1.99,2.0
429940,ebi-hime,ebi-hime,windows;mac;linux,Single-player;Steam Achievements,Visual Novel;Indie;Casual,0.0,3.0
429950,UNDEAD,Andrés Calva;Luis Calva,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Indie;Adventure,0.79,0.0
430020,eight game studio,RunServer,windows,Single-player;Steam Trading Cards,Hidden Object;Adventure;Casual,2.79,0.0
430070,Primary Games,Primary Games,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Early Access;Indie;Horror,5.79,1.0
430080,SimProse Studios,SimProse Studios,windows,Single-player;Steam Trading Cards,Sports;Indie;Casual,1.59,0.0
430100,TrerPlay,TrerPlay,windows,Single-player,Strategy;Indie;Simulation,1.69,0.0
430170,Sogoal,Sogoal,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie,6.99,0.0
430190,Leikir Studio,Leikir Studio,windows,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Indie;Local Multiplayer;4 Player Local,9.99,0.0
430210,"Pentadimensional Games, SL","Pentadimensional Games, SL",windows,Single-player;Full controller support,Action;Indie;Open World,11.99,0.0
430230,AAAGAMES,AAAGAMES,windows,Online Multi-Player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Action;Racing,3.99,0.0
430240,Vantage Games,Vantage Games,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats,Indie;Puzzle-Platformer;Puzzle,2.09,0.0
430280,Nordic Mist Games,Nordic Mist Games,windows;mac;linux,Single-player,Strategy;Indie;Casual,3.99,0.0
430290,TRIANGLE SERVICE,Degica,windows,Single-player;Local Multi-Player;Steam Achievements;Full controller support;Steam Cloud,Action;Shoot 'Em Up,3.99,2.0
430300,TRIANGLE SERVICE,Degica,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Shoot 'Em Up,1.59,0.0
430410,Bit Byterz,Digital Dragon,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats,Adventure;Indie;Point & Click,10.99,0.0
430890,"CINEMAX, s.r.o.","CINEMAX, s.r.o.",windows;mac,Steam Achievements;Steam Cloud,Audio Production;Music;Utilities,0.0,1.0
430930,Downward Viral,Downward Viral,windows,Single-player,Strategy;Gore;Indie,10.99,0.0
430960,Modern Visual Arts Laboratory;SEO INSEOK,Modern Visual Arts Laboratory,windows,Single-player;Steam Trading Cards,Visual Novel;Anime;Dating Sim,6.99,4.0
431030,Chroma Coda,Chroma Coda,windows,VR Support,Audio Production,98.99,0.0
431120,Secret Sorcery Limited,Secret Sorcery Limited,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Strategy;Indie;God Game,18.99,1.0
431180,eduweb,eduweb,windows;mac,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support,Simulation;RPG;Survival,6.99,3.0
431200,Dog Theory,Dog Theory,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Indie;Minimalist,1.69,2.0
431220,CleanWaterSoft,CleanWaterSoft,windows;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Indie;Action;Adventure,7.19,0.0
431230,Kurechii,Kurechii,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Indie;Strategy;Adventure,6.99,1.0
431240,Blacklight Interactive,Team17 Digital Ltd,windows;mac;linux,Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Workshop;Stats;Includes level editor,Early Access;Mini Golf;Multiplayer,4.79,3.0
431250,Zillion Whales;Creat Studios,Zillion Whales,windows,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Strategy;Action;Indie,6.99,1.0
431260,Jetdogs Studios,Jetdogs Studios,windows;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie;Point & Click,3.99,1.0
431280,tT Studios,Plug In Digital,windows;mac,Single-player;Steam Achievements;Steam Trading Cards,Indie;Adventure;Point & Click,12.49,4.0
431290,Moving Player,Plug In Digital,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;Stealth,6.29,0.0
431300,3DDUO,Fun4Family;Plug In Digital,windows;mac,Single-player,Casual,2.79,0.0
431330,PIXELBUG,PIXELBUG,windows;mac;linux,Single-player;Partial Controller Support,RPG;Action;Indie,1.59,0.0
431370,The Shoebox Diorama (Daniel Ernst),The Shoebox Diorama,windows,Single-player;VR Support,Indie;Casual;Simulation,1.99,0.0
431390,The Shoebox Diorama (Daniel Ernst),The Shoebox Diorama,windows,Single-player,Casual;Indie;Simulation,0.0,0.0
431450,Osaris Games,Osaris Games,windows,Single-player;Multi-player;Co-op;Online Co-op;Steam Trading Cards;Steam Workshop;Includes level editor,Early Access;Indie;Action,11.99,1.0
431460,Petite Games,Petite Games,windows;mac;linux,Single-player,Indie;Adventure;Casual,1.99,0.0
431470,CPsoft,CPsoft,windows,Single-player,Early Access;Strategy;Adventure,2.89,0.0
431500,Cadence Games,Cadence Games,windows;mac,Single-player;Multi-player;Cross-Platform Multiplayer;Partial Controller Support,Free to Play;Indie;Action,0.0,0.0
431540,2Chance Projects;IIchan Eroge Team,2Chance Projects,windows;linux,Single-player,Free to Play;Visual Novel;Anime,0.0,3.0
431560,Evgeny Shcherbakov;Denis Ovsyannikov,Atriagames,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Indie;Action;Platformer,1.99,0.0
431590,Toffee Games,Not Doppler,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Cloud;Stats,Action;Racing;Indie,3.99,3.0
431600,Reiza Studios,Reiza,windows,Single-player;Multi-player;Steam Achievements;Partial Controller Support,Racing;Simulation;Sports,22.99,2.0
431610,Cheese and Bacon Games,Cheese and Bacon Games,windows;mac;linux,Single-player;Shared/Split Screen;Partial Controller Support,Action;Adventure;Indie,3.99,0.0
431630,Aeonic Entertainment,Aeonic Entertainment,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie,4.79,0.0
431640,JoyBits Ltd.,JoyBits Ltd.,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Casual;Indie;Simulation,6.19,0.0
431650,ION LANDS,ION LANDS,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Survival;Open World,14.99,0.0
431680,HexWar Games,HexWar Games,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Strategy;Board Game;World War II,6.99,0.0
431700,Leslaw Sliwko,Age of Fear,windows;mac;linux,Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,RPG;Strategy;Indie,19.99,3.0
431710,Pilgrim Adventures;GrabTheGames Studios,GrabTheGames,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Adventure;RPGMaker;Space,0.9,2.0
431740,Ryan Jensen,Ryan Jensen,windows,Single-player;Steam Achievements;Steam Trading Cards,Action;Adventure;Indie,2.09,0.0
431750,Creobit,8Floor,windows,Single-player;Steam Achievements;Steam Trading Cards,Casual;Tower Defense;Strategy,3.99,0.0
431770,Kew McParlane,My64K,windows;mac;linux,Local Multi-Player;Shared/Split Screen,Early Access;Strategy;Indie,2.09,3.0
431810,SPVD,GrabTheGames,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards,Indie;RPG;Strategy,4.79,0.0
431830,We Are Bots,We Are Bots,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Action;Adventure;Indie,15.49,0.0
431840,Doomster Entertainment,Doomster Entertainment,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG;Adventure;Indie,3.99,0.0
431850,Fluik Entertainment Inc,Fluik Entertainment Inc,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie;Casual,3.99,1.0
431860,voldan,voldan,windows,Single-player;Steam Achievements;Steam Trading Cards,Strategy;Indie;Casual,1.59,0.0
431870,Dungeoneering Studios,Black Shell Media,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Adventure;RPG;Action,5.79,0.0
431910,Chewa,Chewa,windows,Single-player,Indie;Casual;Action,0.79,1.0
431930,Stitch Heads Entertainment,Stitch Heads Entertainment,windows,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Sports;Indie,11.99,3.0
431960,Kristjan Skutta,Kristjan Skutta,windows,Steam Achievements;Steam Trading Cards;Steam Workshop;Includes level editor,Utilities;Software;Design & Illustration,2.79,4.0
431990,Studio48,Studio48,windows,Single-player;Steam Trading Cards,Indie;Action;Horror,1.99,0.0
432010,Wayward Prophet,Wayward Prophet,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG;Indie;Simulation,6.99,2.0
432020,5Wolf,5Wolf,windows,Single-player;Steam Achievements;Steam Trading Cards,Memes;Nudity;Simulation,0.79,2.0
432100,Dharker Studio,Dharker Studio,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Sexual Content;Nudity;Mature,10.29,1.0
432130,Cyanide Tea,Cyanide Tea,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie;Visual Novel,10.99,0.0
432170,Wojciech Krupinski,KrupinskiArt,windows,Single-player;Steam Trading Cards,Early Access;Action;Adventure,1.59,0.0
432180,YGGDRASIL STUDIO,YGGDRASIL STUDIO,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie;Adventure;Visual Novel,3.99,0.0
432190,The Revills Games,The Revills Games,windows,Single-player;Steam Achievements;Steam Trading Cards,Casual;Indie;Card Game,1.99,2.0
432230,Clewcat Games,Clewcat Games,windows;mac;linux,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Local Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;RPG;Indie,3.99,0.0
432240,Bigzur Games,Bigzur Games,windows;mac,Single-player;Steam Trading Cards,Adventure;Indie;Horror,3.99,0.0
432250,chickeninthecornstudio,chickeninthecornstudio,windows,Single-player,Early Access;Strategy;Indie,8.99,0.0
432260,Kiemura Ltd,Kiemura Ltd,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Indie;Casual;Action,1.99,0.0
432270,khos85,khos85,windows,Single-player;Multi-player;Local Multi-Player;Steam Achievements;Partial Controller Support;Includes level editor,Indie;Simulation;Sports,1.99,0.0
432280,Icy Studios,Icy Studios,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Shoot 'Em Up;Action;Arcade,1.99,0.0
432290,mPower Games Studio,mPower Games Studio,windows;mac;linux,Multi-player;MMO;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases,Free to Play;Strategy;Turn-Based,0.0,0.0
432310,Celeris,Celeris,windows,Multi-player;Online Co-op;In-App Purchases,Sports,0.0,0.0
432330,"CINEMAX, s.r.o.","CINEMAX, s.r.o.",windows;mac,Steam Achievements,Audio Production;Indie,4.79,0.0
432350,Matt Roszak,Matt Roszak,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,RPG;Adventure;Strategy,11.49,4.0
432370,"Duang! Games, LLC","Duang! Games, LLC",windows;mac,Single-player,Indie;Puzzle;Sci-fi,3.99,2.0
432380,Zeno Rogue,Zeno Rogue,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Strategy;RPG;Rogue-like,4.79,0.0
432390,GTGD,GTGD,windows,Single-player,Early Access;Action;Indie,7.19,0.0
432410,Panzer Gaming,Panzer Gaming Studios,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Early Access;Action;Adventure,15.49,0.0
432420,Eminent Softworks,Eminent Softworks,windows,Single-player;Multi-player;Co-op;Online Co-op;Local Co-op;Cross-Platform Multiplayer,Early Access;Adventure;Indie,14.99,0.0
432470,MagdalenaTeam,MagdalenaTeam,windows;mac,Single-player;Steam Trading Cards;Partial Controller Support,Adventure;Indie;Historical,1.99,0.0
432480,Touch Orchestra,Touch Orchestra,windows;mac;linux,Multi-player;Cross-Platform Multiplayer;Steam Achievements;Partial Controller Support;Stats;Steam Leaderboards,Early Access;Action;Indie,6.99,1.0
432490,Cosmillica,Sekai Project,windows;mac;linux,Single-player;Steam Trading Cards,Casual;Indie;Nudity,6.99,0.0
432500,indiemaatheus,indiemaatheus,windows,Single-player,Early Access;Strategy;Indie,1.99,0.0
432540,WJLEGAME,WJLEGAME,windows;mac,Single-player;Partial Controller Support,Action;Adventure;Indie,5.59,0.0
432620,Tiny Horse Games,Tiny Horse Games,windows;mac;linux,Multi-player;Full controller support,Action;Casual;Indie,5.59,0.0
432640,Dice7,Locojoy,windows,Single-player;Steam Achievements,Strategy;Action;RPG,4.99,0.0
432720,Gregor Panič,Nkidu Games Inc.,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Early Access;Action;Adventure,10.29,0.0
432770,Gunnar Games,Viva Media,windows,Single-player,Adventure;Casual;Hidden Object,6.99,0.0
432780,Viva Media,Dream Catcher Chronicles,windows,Single-player,Casual;Adventure;Hidden Object,6.99,0.0
432790,Kuchnier Games,Kuchnier Games,windows;mac,Single-player;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie,7.19,0.0
432870,Beast Mode Games,Beast Mode Games,windows,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Strategy;Indie,3.99,0.0
432890,Vindit,Vindit,windows;mac;linux,Single-player;Partial Controller Support,Early Access;Action;Adventure,10.99,0.0
432940,PikPok,PikPok,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Racing;Action,7.19,2.0
432950,Betelgeuse Zero,Betelgeuse Zero,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie;Adventure,6.99,0.0
432980,Hypersect,Hypersect,windows,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Strategy;Indie,10.99,3.0
432990,iFun4all S.A.,iFun4all S.A.,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Indie;Action;Platformer,1.99,2.0
